100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0
109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051
109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051
109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051
109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051
109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051
109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051
109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051
109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051
109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051, 109.83051
